@relation tweets-sentimientos-consistentes-español
@attribute 'tweetid' numeric
@attribute 'user' string
@attribute 'content' string
@attribute 'date' date
@attribute 'lang' { 'es', 'unknown'}
@attribute 'value' { 'O', 'E', 'P', 'n+', 'p+', 'N'}
@attribute 'type' { 'AGREEMENT', 'DISAGREEMENT'}
@data
179169479207567361,'Joss682008','La sec. Gral del PP afirma que la estrategia del Psoe no es seria ni adecuada, dos meses después de dejar el poder.','2012-03-12T12:38:27',es,'N','AGREEMENT'
179172995955306496,'gonzalezpons','¿Ni siquiera en la lucha contra el paro vamos a unirnos todos ls españoles? ¿No es sensato dejar q lo intente quien ha ganado ls elecciones?','2012-03-12T12:52:25',es,'n+','AGREEMENT'
179173162469179392,'anapastor_tve','Qué buena manera d empezar la semana con este bello libro regalo de 3 estudiantes de periodismo...grande Szymborska!!! http://t.co/GWk7oX9c','2012-03-12T12:53:06',es,'p+','AGREEMENT'
179181399876710400,'SalomeGa','@RodrigoBlazquez @gemahuesca a ver si nos aclaramos!','2012-03-12T13:25:49',es,'N','AGREEMENT'
179183674552619008,'RodrigoBlazquez','@SalomeGa @gemahuesca Pieza separada no es reabrir el caso...','2012-03-12T13:34:51',es,'N','AGREEMENT'
179183861773762562,'SalomeGa','@julia_otero mientras más detalles conocemos, más se desinfla el gran anuncio! Será otro hábil logro de comunicación del PP?','2012-03-12T13:35:36',es,'p+','AGREEMENT'
179196580698660864,'antoniosanz','@javierarenas_pp #PROPONE: Reforma educativa y Pacto x la Educación para que sirva a varias generaciones. #votaPP','2012-03-12T14:26:08',es,'P','AGREEMENT'
179200660389101568,'javierarenas_pp','Pido #votaPP porque con el pasado no se conquista el futuro. Seremos un gobierno vanguardista que siempre utilizará el diálogo. #Andalucía','2012-03-12T14:42:21',es,'p+','AGREEMENT'
179201906789466113,'VicenteVallesTV','A las 3 en @A3noticias, el gobierno se reafirma en la necesidad de la reforma laboral, después de las manifestaciones sindicales de ayer','2012-03-12T14:47:18',es,'P','AGREEMENT'
179223092231553026,'AlejandroSanz','#VisitaElHierro RT @el_conejoblanco: @AlejandroSanz lanza #VisitaElHierro a Trending Topic en España: http://t.co/eEwerDVu','2012-03-12T16:11:29',es,'p+','AGREEMENT'
179226769289773056,'mariviromero','siguiendo a @despensamalaga ;-)) me gusta','2012-03-12T16:26:06',es,'p+','AGREEMENT'
179229413974605825,'Albert_Rivera','RT @juanluis150: La sombra de la corrupción amenaza a Convergència  http://t.co/MEOzqesK','2012-03-12T16:36:36',es,'n+','AGREEMENT'
179230038170939394,'AlejandroSanz','Os dejo. Tengo a mi tocayo Syntec por aqui de paseo. Jeje. Y hoy viene el presidente de Universal de Brazil a ... http://t.co/VXG1rggY','2012-03-12T16:39:05',es,'p+','AGREEMENT'
179241112572145664,'zoidoalcalde','Sevilla acogerá al menos un partido de los que se celebrarán en el Mundial de Balonmano en el pabellón de San Pablo. Enero 2013 #sevillahoy','2012-03-12T17:23:06',es,'p+','AGREEMENT'
179247550136721408,'LFRudi','Opel ha sido, es y será empresa estratégica para #Aragón. El éxito d esta planta contribuirá en gran medida al éxito d la Comunidad Autónoma','2012-03-12T17:48:40',es,'p+','AGREEMENT'
179259352044150784,'cayo_lara','Arenas niega el debate. ¿Que quiere ocultar? ¿Que no tiene política para crear empleo en Andalucía? ¿Solo recortes y más paro? #25M','2012-03-12T18:35:34',es,'N','AGREEMENT'
179267174966374400,'SerranoAlfonso','Esperando comienzo JD PP MADRID. Lleno de amigos twitteros http://t.co/pPIPqivH','2012-03-12T19:06:39',es,'P','AGREEMENT'
179269873103413249,'Fgarea','Con lo que se le están torciendo las cosas a Griñán últimamente, seguro que pierde el cara a cara al que no va Arenas esta noche','2012-03-12T19:17:23',es,'N','AGREEMENT'
179272224103071744,'ccifuentes','Intervención de @EsperanzAguirre ante la Junta Directiva Regional del @ppmadrid  http://t.co/4f5wLth3','2012-03-12T19:26:43',es,'O','AGREEMENT'
179276814433271808,'ccifuentes','En la Junta Directiva @EsperanzaAguirre anuncia que volverá a presentarse como candidata para presidir el @PPMadrid en el próximo #Congreso','2012-03-12T19:44:58',es,'P','AGREEMENT'
179289705651781632,'byuste','El lado oscuro de Google (pdf) http://t.co/9lIRg3s7 vía @javiercelaya #opensource','2012-03-12T20:36:11',es,'N','AGREEMENT'
179305877860384768,'mrtfernandez','RT @siamanecepunset: Vamos @_RobertoSanchez con las #excusasParaLlegarTarde hoy lo analizamos en @siamanece','2012-03-12T21:40:27',es,'O','AGREEMENT'
179305942133907456,'PepeGrinan','Hay que explicar lo que está sucediendo. Decir la verdad de la crisis y no utilizarla para sacar beneficios electorales #debateRTVA','2012-03-12T21:40:42',es,'n+','AGREEMENT'
179306212653924352,'VicenteVallesTV','Nadie dijo que negociar el déficit en Bruselas fuera tarea fácil... http://t.co/3dSn3BOy','2012-03-12T21:41:47',es,'n+','AGREEMENT'
179307687962624001,'mariviromero','Juassssss! RT @ZairaAlonso: @mariviromero atencion al final del debate que habrá beso entre los "y con lengua"','2012-03-12T21:47:38',es,'P','AGREEMENT'
179308423870033921,'anapastor_tve','Obama is muslim es trending tópic mundial.... Cosassss http://t.co/ByqrV4no','2012-03-12T21:50:34',es,'P','AGREEMENT'
179312042887491584,'mariviromero','Imposible que #Griñan fije la mirada en el #debateRTVA ...como en el cartel electoral...la mirada huidiza...','2012-03-12T22:04:57',es,'N','AGREEMENT'
179315284551802881,'pedroj_ramirez','¿Por qué quienes ven todo claro en el 11M nos insultan tanto a quienes no nos conformamos? Si nada hay que descubrir, nada descubriremos.','2012-03-12T22:17:50',es,'n+','AGREEMENT'
179319359339106305,'Carles5puyol','Podréis ver a Suite el 4 de abril en Mallorca en el festival Spring Meeting!!! Buenas noches.','2012-03-12T22:34:01',es,'p+','AGREEMENT'
179319851674894336,'antoniosanz','La deuda de la Junta con el tema de los EREs y las ayudas a trabajadores asciende a más de 535 millones de € a pagar desde 2011 a 2015.','2012-03-12T22:35:58',es,'N','AGREEMENT'
179320870731386880,'AlexdelaIglesia','Primero, conseguirme la partitura. Luego, premio','2012-03-12T22:40:01',es,'p+','AGREEMENT'
179323374839922688,'mariviromero','Asi tuitea RT @Fran_Vazquez_: @mariviromero @FrediLg @Pepegrinan Jajajajajajaja... muy bueno,Mariví :-) Y pone la arroba con el ombligo!!','2012-03-12T22:49:58',es,'p+','AGREEMENT'
179323716386291714,'mariviromero','Totalmente RT @eliasbendodo: Y el ganador del debate es..................@javierarenas_pp  Pensadlo bien.','2012-03-12T22:51:20',es,'p+','AGREEMENT'
179325144131584000,'ritabarbera2010','Hoy en la Mascletá nos ha acompañado el Presidente de la Generalitat, Alberto Fabra Part. http://t.co/SFv9RFft','2012-03-12T22:57:00',es,'O','AGREEMENT'
179328194128777216,'Albert_Rivera','A ls 23:30h mentrevista Ramon Miravitlles a @COMRadiocom','2012-03-12T23:09:07',es,'O','AGREEMENT'
179330296578179072,'FedericoQuevedo','@mjguemes @raquelmartos Y besos!','2012-03-12T23:17:29',es,'p+','AGREEMENT'
179330788632956930,'mjguemes','@FedericoQuevedo Gracias!!!! Mil besos','2012-03-12T23:19:26',es,'p+','AGREEMENT'
179331269035962368,'PilarGGranja','Prof Sagardoy ha contado q en NovaCaixa Galicia, hasta 4.000 empleados han modif condiciones d trabajo para evitar paro. Algunos hasta 75%.','2012-03-12T23:21:21',es,'p+','AGREEMENT'
179333253625430016,'PilarGGranja','gracias! Empezaba a pensar q me tenias manía o peor! Q no me "ajuntabas". Hahahaha "@MonsieurSansFoy:  Lo tendrá su merced, pues lo merece.”','2012-03-12T23:29:14',es,'P','DISAGREEMENT'
179334584243208192,'Juandecolmenero','@PalomaCervilla Bueno, quizá contaban con ello. Del 4,4% al 5,3%. Sobre el 5,8 son 5.000 millones más','2012-03-12T23:34:31',es,'p+','AGREEMENT'
179337912247255040,'EvaORegan','Muy intrigada y cn muchas ganas de escuchar lo nuevo d @AfrikaFuentes feat. @Miguel_Campello. Aquí el teaser d Rainbow http://t.co/BQcTgBsP','2012-03-12T23:47:44',es,'p+','AGREEMENT'
179392558579982337,'SSantiagosegura','He encontrado estas grandes obras de arte... http://t.co/Vk4tuqGf','2012-03-13T03:24:54',es,'p+','AGREEMENT'
179440494286340096,'anabelenroy_tve','@rafam_simancas @quediario Gracias!!!! a vosotros.....','2012-03-13T06:35:22',es,'p+','AGREEMENT'
179446894819409920,'sevillajordi','En Europa alguna banca privada ha quebrado o casi. El Estado acudió en su ayuda, endeudándose. Y ahora el problema es la deuda soberana?','2012-03-13T07:00:48',es,'n+','AGREEMENT'
179449646727434240,'JuanraLucas','Ocampo: Pensar que Joseph Kony va a dejar de secuestrar niños no tiene fundamento http://t.co/DlXTg5lv via @rtve','2012-03-13T07:11:44',es,'n+','AGREEMENT'
179462443439898626,'anabelenroy_tve','Portada La Gaceta http://t.co/b2Yjwg86 ...','2012-03-13T08:02:35',es,'O','AGREEMENT'
179471163414683648,'anabelenroy_tve','El precio de la vivienda cae un 9,5%.Con este dato,mes de febrero,el descenso desde 2007 se sitúa en un 27,1% y retrocede a la media de 2004','2012-03-13T08:37:14',es,'p+','AGREEMENT'
179473131809931264,'Lissavetzky_M','Hoy visitaremos la Nave Boetticher (Villaverde) para hablar sobre nuevas tecnologías en Madrid.','2012-03-13T08:45:03',es,'P','AGREEMENT'
179476574620495872,'FedericoQuevedo','le gusta This Is the Life de Amy Macdonald  en Ping http://t.co/o7ek2KpO #iTunes','2012-03-13T08:58:44',es,'P','AGREEMENT'
179476724319395840,'sevillajordi','RT @balapiaka: Interesante: ¿Sabremos cambiar de era sin perder cohesión social ni calidad democrática?x @sevillajordi http://t.co/4EcZXSdn','2012-03-13T08:59:20',es,'P','AGREEMENT'
179478521830322176,'mariviromero','abcdesevilla.es: Miembros del PSOE hicieron viajes con cargo a una fundación afín que no se han pagado http://t.co/4ZMRZvBp','2012-03-13T09:06:28',es,'n+','AGREEMENT'
179480621175939072,'sevillajordi','Hay diferencias entre el 5,8 (casi6) decidido x nosotros como dijo Rajoy y el 5,3 (poco+d5) impuesto x Bruselas?','2012-03-13T09:14:49',es,'N','AGREEMENT'
179483325252124672,'PilarGGranja','Estamos en el Hotel Palace. Desayuno con el Ministro  @jmsoria patrocinado x @Intereconomia','2012-03-13T09:25:34',es,'O','AGREEMENT'
179484645627412480,'ccifuentes','Escuchando al presidente de CEIM, Arturo Fernández, en el Foro Nueva Economía  http://t.co/jH8FD1rm','2012-03-13T09:30:48',es,'O','AGREEMENT'
179486586638045184,'PilarGGranja','"El gob Irene no va asee pasivo con el déficit tarifario. Tengo un mandato del Pte del Gobierno. Es lo q haré". @jmsoria #ICSORIA','2012-03-13T09:38:31',es,'p+','AGREEMENT'
179490379312275456,'Carlos_Latre','Cual es vuestro gag/sketch #martesy13  favorito?!?','2012-03-13T09:53:35',es,'P','AGREEMENT'
179491778775351296,'Carlos_Latre','#martesy13 bicicletas sin sillín PN!!;) y la monja feliz!! Jajjajajja','2012-03-13T09:59:09',es,'P','AGREEMENT'
179491854390272000,'SerranoAlfonso','Cataluña asegura que da 16.000mill +de lo que recibe  http://t.co/8rPfQRMM pero otros informes dicen q Madrid la dobla http://t.co/BMDWjmfU','2012-03-13T09:59:27',es,'p+','AGREEMENT'
179492300932653056,'ristomejide','"@FAN_JACKSON_: @ristomejide olaa que tal? Me sigues porfava?" QuéFuerteTíaOseaNo.','2012-03-13T10:01:14',es,'P','AGREEMENT'
179493155085881344,'PilarGGranja','En Canarias hay 6 sistemas eléctricos distintos. Solo hay una interconexión entre 2 islas. Se invertirá en renovables x sol y aire #ICSORIA','2012-03-13T10:04:37',es,'n+','AGREEMENT'
179493981930004480,'mariviromero','Gracias a vosotros y enhorabuena ;-) RT @AERTECsolutions: @mariviromero @josepoyato @diario_sur Muchas gracias por compartir la entrevista','2012-03-13T10:07:54',es,'p+','AGREEMENT'
179495936433725440,'David_Busta','Hasta luego!!! Abrazoooooo!','2012-03-13T10:15:40',es,'P','AGREEMENT'
179496463787765760,'PilarGGranja','"haremos políticas de inversión de promoción de nuestra capacidad turísticas: en Europa y en economías emergentes como Rusia" #ICSORIA','2012-03-13T10:17:46',es,'p+','AGREEMENT'
179497050260520961,'mariviromero','Me gusta esta foto ;-)) @eliasbendodo @javierarenas_pp #elcambioandaluz http://t.co/IJqNf8kv','2012-03-13T10:20:07',es,'p+','AGREEMENT'
179502394164514818,'Carlos_Latre','Hoy viajaremos a SALAMANCA!! Mañana presentamos el #yeswespainISDIFFERENT d los días 13 y14 d abril!!;)) bien!!!;)))','2012-03-13T10:41:20',es,'p+','AGREEMENT'
179506131025145856,'ristomejide','"@moreenaOyeChico: Risto tío enorahuena has sido el primer hombre que pasa de mi culo! gracias" Sorry, no me gustan los lugares comunes.','2012-03-13T10:56:11',es,'p+','AGREEMENT'
179507294596382720,'mariviromero','.@antoniosanz "El fraude de los #ERE deja una hipoteca de 535,2 millones de euros que se alarga hasta el 2015"','2012-03-13T11:00:48',es,'n+','AGREEMENT'
179507550843191296,'carlos__alsina','Está colgado el audio de @HernanZin anoche en @BrujulaOndaCero sobre #Kony2012  http://t.co/m3BKe65Q A partir min 58.','2012-03-13T11:01:49',es,'O','AGREEMENT'
179513275359309824,'mariviromero','Comenzamos el encuentro con autónomos de #Malaga #elcambioandaluz http://t.co/6SUdaCXq','2012-03-13T11:24:34',es,'O','AGREEMENT'
179528592135434242,'mariviromero','Tras el encuentro con autónomos , reunión de agenda para cuadrar actos del equipo de campaña #elcambioandaluz http://t.co/vQ0Xs05x','2012-03-13T12:25:27',es,'O','AGREEMENT'
179531138572890113,'mgilguerrero','Instituciones Penitenciarias zanja que fue el anterior Gobierno el que impulso la libertad condicional del etarra De Luis Astarloa','2012-03-13T12:35:33',es,'p+','AGREEMENT'
179531669995405313,'mgilguerrero','El PSOE tramita la presencia en el Congreso de sindicatos, CEOE y Cepyme ante la reforma laboral','2012-03-13T12:37:40',es,'P','AGREEMENT'
179532669770665984,'maria_rey','Soraya Rodriguez  Psoe "estaremos hombro con hombro con el Gobierno en la tarea de decirle a Bruselas así no podemos"','2012-03-13T12:41:38',es,'P','AGREEMENT'
179533984026464256,'maria_rey','Psoe calcula que el Gobierno pretende despedir entre 200.000 y 300.00 empleados públicos para cumplir su objetivo de gasto.','2012-03-13T12:46:52',es,'N','AGREEMENT'
179537060917547009,'estherpalomera','Dice q @sorayapsoe es necesario flexibilizar calendario de déficit publico q fija 3% déficit. #seguimosenbucle','2012-03-13T12:59:05',es,'n+','AGREEMENT'
179539099529654274,'mgilguerrero','La portavoz del PSOE en el Congreso asegura que desconoce la puesta en libertad condicional del etarra','2012-03-13T13:07:11',es,'n+','AGREEMENT'
179543902137749504,'mariviromero','30añosdepsoe.es http://t.co/lCemhffl Todo lo que no te han contado','2012-03-13T13:26:16',es,'N','AGREEMENT'
179544914399469568,'mariviromero','30 años de Corrupción | 30añosdepsoe.es http://t.co/JymQA5Lt @3decadaspsoe','2012-03-13T13:30:18',es,'n+','AGREEMENT'
179545180452569088,'FedericoQuevedo','@mrtfernandez escondida detrás de las nubes... Lloverá? No lloverá? http://t.co/ZV2mA63y','2012-03-13T13:31:22',es,'N','AGREEMENT'
179545647802880000,'mariviromero','La tenaza hace el paripé http://t.co/oWb68j3F','2012-03-13T13:33:12',es,'N','AGREEMENT'
179546057116622848,'mariviromero','Las simplezas de @reciomanolo  http://t.co/QcxUBovO','2012-03-13T13:34:50',es,'N','AGREEMENT'
179549333669150721,'Buenafuente','Telemadrid @FrikisAnonimos: #yonuncahe @Buenafuente ahora unas risas no irian mal, un chiste rapidoaaaa”','2012-03-13T13:47:51',es,'p+','AGREEMENT'
179550629222555648,'mgilguerrero','El PP propone crear una subcomisión sobre la transparencia de productos financieros e hipotecarios: que la letra pequeña no lo sea tanto','2012-03-13T13:53:00',es,'p+','AGREEMENT'
179551079808249857,'PauladeLasHeras','... Y por otro lado, el PSOE no cree q el 5,8% sea un objetivo "realista". Pero no dice cuál lo sería ni cómo llegar a él...','2012-03-13T13:54:47',es,'n+','AGREEMENT'
179551715803152384,'mgilguerrero','Alfonso Alonso contesta al PSOE sobre el deficit recordando que "nos encontramos con una desviación de 25.000 millones de euros"','2012-03-13T13:57:19',es,'n+','AGREEMENT'
179554162709762048,'sonsolesonega','AlfonsoAlonso recomienda a SorayaRodriguez que tome MEMORIL para que no se olvide de dónde venimos. RdePrensa #Congreso','2012-03-13T14:07:03',es,'n+','AGREEMENT'
179554562133336065,'maria_rey','Alonso, PP, "el Gobierno no tiene intención de despedir empleados públicos pero va a eliminar duplicidades" #congreso','2012-03-13T14:08:38',es,'p+','AGREEMENT'
179573987020517378,'AlejandroSanz',';) RT @dj_minage24: @AlejandroSanz  yo tambien apoyo tu tweet #VisitaElHierro','2012-03-13T15:25:49',es,'p+','AGREEMENT'
179575870023938049,'AlejandroSanz','Vamos. ;) RT @sintiendosanz: @alejandrosanz ale veeeeennnnnn vamos a las TARDES SANZERAS CON @FERRSANZOFICIAL http://t.co/EE6KHvuz p','2012-03-13T15:33:18',es,'p+','AGREEMENT'
179578027926233088,'AlejandroSanz','Ole .. Un abrazo RT @ANTONIOMEJIASP: @AlejandroSanz @gaby_MASBSAS EL CALOR DEL PUEBLICO, EL PODER SACAR ESE OLE A ... http://t.co/rnZ8nG8Y','2012-03-13T15:41:52',es,'p+','AGREEMENT'
179579289774202881,'zoidoalcalde','Hemos supervisado actuaciones de micropolítica demandadas desde hace mucho tiempo en la avenida del Greco #sevillahoy','2012-03-13T15:46:53',es,'P','AGREEMENT'
179579949148155904,'AlejandroSanz','Sigan a @MpazMadrid por favor  RT @FanClubMASes: @AlejandroSanz sabes que Mensajeros de la Paz a abierto un ... http://t.co/KeKxq2eE','2012-03-13T15:49:30',es,'p+','AGREEMENT'
179580701304303616,'AlejandroSanz','Jajaja RT@Kitosk: ¿Trabajas en Hogwarts? RT @AlejandroSanz: La magiaRT gaby_MASBSAS: AlejandroSanz QUE ES LO QUE AMAS DE TU TRABAJO?','2012-03-13T15:52:30',es,'P','AGREEMENT'
179583060554170369,'LFRudi','Entrega del #Premio #Carrefourhttp://t.co/Py1uFLIt http://t.co/sz0qWFM0','2012-03-13T16:01:53',es,'P','AGREEMENT'
179585356088348672,'isadedios','La igualdad laboral entre hombres y mujeres no llegará hasta 2057 http://t.co/Com1G2qF','2012-03-13T16:11:00',es,'N','AGREEMENT'
179591706872778752,'JuanMoscosodelP','Ayer colgué en blog tribunas dl fin d semana en El Economista sobre "el pacto cojo fiscal" y en ABC sobre "macro dl PP" http://t.co/zCbErSdn','2012-03-13T16:36:14',es,'E','AGREEMENT'
